customer_id,total_orders,total_spent,avg_order_value,lifespan_months,estimated_clv
CUST02464,9,14576.5,1619.611111111111,10.0,52475.4
CUST02465,10,7846.7,784.67,4.0,70620.3
CUST02466,10,11702.25,1170.225,6.0,70213.5
CUST02467,11,17541.47,1594.679090909091,2.0,315746.46
CUST02468,14,20951.2,1496.5142857142857,6.0,125707.2
CUST02469,8,5469.69,683.71125,2.0,98454.42
CUST02470,9,10846.14,1205.1266666666668,4.0,97615.26
CUST02471,9,14390.54,1598.9488888888889,0.0,14390.54
CUST02472,6,7961.47,1326.9116666666666,6.0,47768.82
CUST02473,4,3499.16,874.79,11.0,11451.796363636364
CUST02474,18,24212.37,1345.1316666666667,3.0,290548.44
CUST02475,9,11332.95,1259.2166666666667,7.0,58283.74285714285
CUST02476,8,9863.53,1232.94125,5.0,71017.416
CUST02477,14,10928.27,780.5907142857143,1.0,393417.72
CUST02478,11,24433.79,2221.2536363636364,6.0,146602.74
CUST02479,10,21396.42,2139.642,10.0,77027.112
CUST02480,17,28838.33,1696.3723529411764,9.0,115353.32
CUST02481,7,5106.07,729.4385714285714,7.0,26259.788571428573
CUST02482,9,11631.89,1292.4322222222222,4.0,104687.01
CUST02483,9,11887.46,1320.828888888889,9.0,47549.84
CUST02484,5,12586.69,2517.338,8.0,56640.105
CUST02485,10,12701.13,1270.113,4.0,114310.17
CUST02486,8,10794.36,1349.295,9.0,43177.44
CUST02487,9,17810.47,1978.941111111111,8.0,80147.115
CUST02488,9,14001.91,1555.7677777777778,7.0,72009.82285714286
CUST02489,11,20956.12,1905.101818181818,6.0,125736.72
CUST02490,9,10449.68,1161.0755555555556,8.0,47023.56
CUST02491,5,6306.72,1261.344,0.0,6306.72
CUST02492,9,16325.87,1813.9855555555555,10.0,58773.132
CUST02493,7,11780.65,1682.95,3.0,141367.8
CUST02494,11,14375.41,1306.8554545454544,0.0,14375.41
CUST02495,8,8644.85,1080.60625,6.0,51869.1
CUST02496,6,2915.09,485.84833333333336,6.0,17490.54
CUST02497,9,11695.39,1299.4877777777779,3.0,140344.68
CUST02498,7,6917.2,988.1714285714286,4.0,62254.8
CUST02499,11,7413.96,673.9963636363636,9.0,29655.84
CUST02500,11,15767.03,1433.3663636363635,2.0,283806.54
CUST02501,11,14335.98,1303.270909090909,4.0,129023.82
CUST02502,4,8149.8,2037.45,6.0,48898.8
CUST02503,6,10959.44,1826.5733333333333,8.0,49317.48
CUST02504,8,8636.16,1079.52,5.0,62180.352
CUST02505,17,28623.04,1683.7082352941177,1.0,1030429.44
CUST02506,12,16463.64,1371.97,5.0,118538.208
CUST02507,10,13567.35,1356.735,9.0,54269.4
CUST02508,18,19565.63,1086.9794444444444,5.0,140872.536
CUST02509,13,16646.38,1280.4907692307693,10.0,59926.968
CUST02510,13,20125.94,1548.1492307692308,2.0,362266.92
CUST02511,13,17184.08,1321.8523076923077,0.0,17184.08
CUST02512,17,24938.45,1466.9676470588236,11.0,81616.74545454545
CUST02513,8,17073.99,2134.24875,4.0,153665.91
CUST02514,14,10209.46,729.2471428571429,4.0,91885.14
CUST02515,9,15217.71,1690.8566666666666,10.0,54783.756
CUST02516,7,15916.59,2273.7985714285714,6.0,95499.54
CUST02517,6,2614.34,435.72333333333336,0.0,2614.34
CUST02518,11,16415.91,1492.3554545454544,8.0,73871.595
CUST02519,19,35210.08,1853.1621052631579,7.0,181080.41142857142
CUST02520,10,15864.34,1586.434,6.0,95186.04
CUST02521,6,7844.46,1307.41,5.0,56480.112
CUST02522,7,5930.95,847.2785714285715,5.0,42702.84
CUST02523,10,11898.54,1189.854,10.0,42834.744
CUST02524,11,20911.13,1901.0118181818182,4.0,188200.17
CUST02525,20,39101.19,1955.0595,10.0,140764.284
CUST02526,10,14568.24,1456.824,1.0,524456.64
CUST02527,7,4732.99,676.1414285714286,7.0,24341.091428571428
CUST02528,9,15376.32,1708.48,10.0,55354.752
CUST02529,11,11974.99,1088.6354545454546,3.0,143699.88
CUST02530,8,16480.99,2060.12375,2.0,296657.82
CUST02531,11,18012.82,1637.5290909090909,10.0,64846.152
CUST02532,9,13035.77,1448.418888888889,1.0,469287.72
CUST02533,11,12520.82,1138.2563636363636,0.0,12520.82
CUST02534,13,23050.95,1773.15,1.0,829834.2
CUST02535,6,4963.3,827.2166666666667,11.0,16243.527272727273
CUST02536,12,14351.05,1195.9208333333333,9.0,57404.2
CUST02537,12,14854.33,1237.8608333333334,8.0,66844.485
CUST02538,8,6248.84,781.105,11.0,20450.749090909092
CUST02539,6,4655.81,775.9683333333334,5.0,33521.832
CUST02540,10,11372.87,1137.287,11.0,37220.30181818182
CUST02541,8,9349.66,1168.7075,4.0,84146.94
CUST02542,6,5344.23,890.705,10.0,19239.228
CUST02543,8,11710.56,1463.82,10.0,42158.016
CUST02544,14,15137.39,1081.2421428571429,5.0,108989.208
CUST02545,15,20390.95,1359.3966666666668,2.0,367037.1
CUST02546,10,8655.2,865.52,11.0,28326.109090909093
CUST02547,19,21377.26,1125.118947368421,4.0,192395.34
CUST02548,4,3033.73,758.4325,9.0,12134.92
CUST02549,8,16431.62,2053.9525,2.0,295769.16
CUST02550,10,22371.6,2237.16,3.0,268459.2
CUST02551,8,12898.43,1612.30375,5.0,92868.696
CUST02552,11,17589.44,1599.04,6.0,105536.64
CUST02553,9,17003.62,1889.2911111111111,6.0,102021.72
CUST02554,10,17286.82,1728.682,0.0,17286.82
CUST02555,7,8346.2,1192.3142857142857,6.0,50077.2
CUST02556,11,17726.71,1611.519090909091,2.0,319080.78
CUST02557,13,12365.14,951.1646153846153,2.0,222572.52
CUST02558,8,9191.57,1148.94625,2.0,165448.26
CUST02559,8,6660.07,832.50875,0.0,6660.07
CUST02560,7,5811.98,830.2828571428571,11.0,19021.025454545455
CUST02561,9,12489.12,1387.68,4.0,112402.08
CUST02562,8,11316.74,1414.5925,1.0,407402.64
CUST02563,16,19152.41,1197.025625,0.0,19152.41
CUST02564,9,14265.06,1585.0066666666667,10.0,51354.216
CUST02565,8,8415.08,1051.885,10.0,30294.288
CUST02566,11,10613.82,964.8927272727273,9.0,42455.28
CUST02567,8,14684.94,1835.6175,9.0,58739.76
CUST02568,9,7966.04,885.1155555555556,7.0,40968.205714285716
CUST02569,7,12237.61,1748.23,1.0,440553.96
CUST02570,9,15074.8,1674.9777777777779,1.0,542692.8
CUST02571,11,10909.3,991.7545454545455,6.0,65455.8
CUST02572,9,14501.77,1611.3077777777778,4.0,130515.93
CUST02573,6,4429.62,738.27,1.0,159466.32
CUST02574,4,7713.52,1928.38,5.0,55537.344
CUST02575,11,10426.56,947.8690909090909,4.0,93839.04
CUST02576,11,17990.57,1635.5063636363636,0.0,17990.57
CUST02577,9,13583.06,1509.2288888888888,11.0,44453.65090909091
CUST02578,11,11902.45,1082.040909090909,5.0,85697.64
CUST02579,6,6822.45,1137.075,0.0,6822.45
CUST02580,4,9279.87,2319.9675,0.0,9279.87
CUST02581,14,18784.02,1341.7157142857143,8.0,84528.09
CUST02582,4,1864.9,466.225,6.0,11189.4
CUST02583,8,18236.72,2279.59,1.0,656521.92
CUST02584,5,4987.55,997.51,9.0,19950.2
CUST02585,16,20696.61,1293.538125,7.0,106439.70857142858
CUST02586,3,7253.51,2417.8366666666666,4.0,65281.59
CUST02587,2,592.94,296.47,2.0,10672.92
CUST02588,14,19032.09,1359.435,4.0,171288.81
CUST02589,12,16468.76,1372.3966666666668,0.0,16468.76
CUST02590,10,14221.49,1422.149,8.0,63996.705
CUST02591,12,23391.36,1949.28,3.0,280696.32
CUST02592,8,5270.06,658.7575,2.0,94861.08
CUST02593,9,9569.24,1063.2488888888888,6.0,57415.44
CUST02594,13,15663.3,1204.8692307692309,8.0,70484.85
CUST02595,13,16656.78,1281.2907692307692,1.0,599644.08
CUST02596,10,7023.96,702.396,4.0,63215.64
CUST02597,19,24771.04,1303.7389473684211,7.0,127393.92
CUST02598,8,11813.84,1476.73,10.0,42529.824
CUST02599,5,7511.96,1502.392,3.0,90143.52
CUST02600,11,17850.95,1622.8136363636363,7.0,91804.88571428572
CUST02601,5,9777.13,1955.426,1.0,351976.68
CUST02602,8,13771.88,1721.485,10.0,49578.768
CUST02603,6,10667.07,1777.845,4.0,96003.63
CUST02604,11,15017.65,1365.240909090909,7.0,77233.62857142858
CUST02605,10,13575.0,1357.5,5.0,97740.0
CUST02606,16,28190.41,1761.900625,5.0,202970.952
CUST02607,10,11108.22,1110.822,9.0,44432.88
CUST02608,9,18597.8,2066.4222222222224,7.0,95645.82857142857
CUST02609,11,11097.45,1008.8590909090909,3.0,133169.4
CUST02610,13,16769.82,1289.986153846154,2.0,301856.76
CUST02611,5,7646.66,1529.332,6.0,45879.96
CUST02612,12,13876.65,1156.3875,11.0,45414.490909090906
CUST02613,17,25109.73,1477.0429411764705,2.0,451975.14
CUST02614,9,18444.33,2049.37,10.0,66399.588
CUST02615,11,15678.57,1425.3245454545454,8.0,70553.565
CUST02616,6,5388.3,898.05,9.0,21553.2
CUST02617,7,10528.91,1504.13,3.0,126346.92
CUST02618,13,24855.46,1911.9584615384615,2.0,447398.28
CUST02619,11,12197.7,1108.8818181818183,11.0,39919.74545454545
CUST02620,14,22330.31,1595.0221428571429,10.0,80389.116
CUST02621,11,21602.75,1963.8863636363637,9.0,86411.0
CUST02622,10,17735.41,1773.541,0.0,17735.41
CUST02623,5,5207.15,1041.43,1.0,187457.4
CUST02624,10,12888.43,1288.843,1.0,463983.48
CUST02625,7,9631.24,1375.8914285714286,11.0,31520.421818181818
CUST02626,13,16172.86,1244.0661538461538,6.0,97037.16
CUST02627,8,9425.74,1178.2175,1.0,339326.64
CUST02628,12,13415.19,1117.9325,2.0,241473.42
CUST02629,10,13322.0,1332.2,11.0,43599.27272727273
CUST02630,10,8122.32,812.232,2.0,146201.76
CUST02631,13,17038.0,1310.6153846153845,4.0,153342.0
CUST02632,7,5891.13,841.59,0.0,5891.13
CUST02633,6,6319.94,1053.3233333333333,4.0,56879.46
CUST02634,7,7825.15,1117.8785714285714,4.0,70426.35
CUST02635,23,31271.9,1359.6478260869565,9.0,125087.6
CUST02636,10,15644.75,1564.475,8.0,70401.375
CUST02637,9,20256.98,2250.7755555555555,10.0,72925.128
CUST02638,9,13580.52,1508.9466666666667,11.0,44445.33818181818
CUST02639,8,15169.95,1896.24375,4.0,136529.55
CUST02640,3,3850.04,1283.3466666666666,3.0,46200.48
CUST02641,7,8539.01,1219.8585714285714,3.0,102468.12
CUST02642,6,9266.12,1544.3533333333332,8.0,41697.54
CUST02643,11,12288.68,1117.1527272727274,3.0,147464.16
CUST02644,11,16474.1,1497.6454545454546,9.0,65896.4
CUST02645,10,8919.87,891.987,11.0,29192.30181818182
CUST02646,9,9771.24,1085.6933333333334,11.0,31978.603636363638
CUST02647,11,14259.93,1296.3572727272726,2.0,256678.74
CUST02648,11,13156.71,1196.0645454545454,3.0,157880.52
CUST02649,10,10960.99,1096.099,0.0,10960.99
CUST02650,14,21218.1,1515.5785714285714,2.0,381925.8
CUST02651,10,21413.85,2141.385,3.0,256966.2
CUST02652,13,17581.98,1352.46,1.0,632951.28
CUST02653,9,10342.9,1149.2111111111112,0.0,10342.9
CUST02654,10,8414.76,841.476,0.0,8414.76
CUST02655,11,15405.28,1400.48,5.0,110918.016
CUST02656,7,13353.17,1907.5957142857144,1.0,480714.12
CUST02657,10,14351.58,1435.158,0.0,14351.58
CUST02658,11,11624.1,1056.7363636363636,3.0,139489.2
CUST02659,16,21236.2,1327.2625,5.0,152900.64
CUST02660,5,5874.47,1174.894,2.0,105740.46
CUST02661,9,13176.27,1464.03,7.0,67763.67428571428
CUST02662,8,15388.81,1923.60125,0.0,15388.81
CUST02663,2,387.74,193.87,3.0,4652.88
CUST02664,8,15958.41,1994.80125,11.0,52227.523636363636
CUST02665,10,15107.7,1510.77,0.0,15107.7
CUST02666,14,15550.3,1110.7357142857143,5.0,111962.16
CUST02667,9,16353.69,1817.0766666666666,7.0,84104.69142857143
CUST02668,17,22496.66,1323.3329411764705,7.0,115697.10857142857
CUST02669,11,9710.5,882.7727272727273,7.0,49939.71428571428
CUST02670,13,17293.75,1330.2884615384614,0.0,17293.75
CUST02671,15,24862.6,1657.5066666666667,0.0,24862.6
CUST02672,8,7904.8,988.1,3.0,94857.6
CUST02673,7,12640.85,1805.8357142857142,2.0,227535.3
CUST02674,9,8346.09,927.3433333333334,3.0,100153.08
CUST02675,3,8011.53,2670.51,10.0,28841.508
CUST02676,13,21794.21,1676.4776923076922,7.0,112084.50857142857
CUST02677,6,4690.68,781.78,10.0,16886.448
CUST02678,7,11968.7,1709.8142857142857,9.0,47874.8
CUST02679,5,6952.07,1390.414,8.0,31284.315
CUST02680,10,10287.1,1028.71,1.0,370335.6
CUST02681,13,12693.26,976.4046153846153,1.0,456957.36
CUST02682,17,26900.75,1582.3970588235295,7.0,138346.7142857143
CUST02683,9,19308.64,2145.4044444444444,4.0,173777.76
CUST02684,9,5353.28,594.8088888888889,11.0,17519.825454545455
CUST02685,10,11296.12,1129.612,2.0,203330.16
CUST02686,14,18162.38,1297.3128571428572,2.0,326922.84
CUST02687,7,10763.66,1537.6657142857143,5.0,77498.352
CUST02688,13,18920.27,1455.4053846153847,3.0,227043.24
CUST02689,6,7411.92,1235.32,4.0,66707.28
CUST02690,10,16433.52,1643.352,9.0,65734.08
CUST02691,8,10739.41,1342.42625,1.0,386618.76
CUST02692,9,11535.7,1281.7444444444445,9.0,46142.8
CUST02693,12,16309.49,1359.1241666666667,3.0,195713.88
CUST02694,15,15627.94,1041.8626666666667,8.0,70325.73
CUST02695,6,7120.74,1186.79,2.0,128173.32
CUST02696,10,11236.74,1123.674,2.0,202261.32
CUST02697,4,4550.52,1137.63,5.0,32763.744
CUST02698,13,13352.58,1027.1215384615384,8.0,60086.61
CUST02699,12,14223.45,1185.2875,7.0,73149.17142857143
CUST02700,10,19722.33,1972.233,1.0,710003.88
CUST02701,7,4759.75,679.9642857142857,7.0,24478.714285714286
CUST02702,10,13738.23,1373.823,11.0,44961.48
CUST02703,3,3375.12,1125.04,6.0,20250.72
CUST02704,8,14835.19,1854.39875,10.0,53406.684
CUST02705,8,12696.23,1587.02875,10.0,45706.428
CUST02706,11,19962.72,1814.7927272727272,3.0,239552.64
CUST02707,9,12548.35,1394.2611111111112,9.0,50193.4
CUST02708,13,18263.94,1404.9184615384615,8.0,82187.73
CUST02709,9,10825.01,1202.7788888888888,10.0,38970.036
CUST02710,8,14361.59,1795.19875,8.0,64627.155
CUST02711,8,12381.91,1547.73875,8.0,55718.595
CUST02712,11,12574.95,1143.1772727272728,4.0,113174.55
CUST02713,10,12022.13,1202.213,10.0,43279.668
CUST02714,7,9136.3,1305.1857142857143,6.0,54817.8
CUST02715,9,5720.05,635.5611111111111,1.0,205921.8
CUST02716,9,18280.67,2031.1855555555555,9.0,73122.68
CUST02717,8,9637.09,1204.63625,4.0,86733.81
CUST02718,8,11723.02,1465.3775,0.0,11723.02
CUST02719,9,18287.87,2031.9855555555555,8.0,82295.415
CUST02720,9,12387.96,1376.44,4.0,111491.64
CUST02721,11,16287.86,1480.7145454545455,6.0,97727.16
CUST02722,13,16801.36,1292.4123076923076,3.0,201616.32
CUST02723,8,12508.57,1563.57125,4.0,112577.13
CUST02724,11,10049.64,913.6036363636364,10.0,36178.704
CUST02725,11,16030.11,1457.2827272727272,4.0,144270.99
CUST02726,8,8385.42,1048.1775,2.0,150937.56
CUST02727,11,21786.07,1980.5518181818181,0.0,21786.07
CUST02728,15,24696.56,1646.4373333333333,11.0,80825.10545454545
CUST02729,12,13446.58,1120.5483333333334,3.0,161358.96
CUST02730,10,9679.63,967.963,5.0,69693.336
CUST02731,8,6891.21,861.40125,9.0,27564.84
CUST02732,10,7092.53,709.253,9.0,28370.12
CUST02733,11,13231.82,1202.8927272727274,6.0,79390.92
CUST02734,11,17178.42,1561.6745454545455,1.0,618423.12
CUST02735,14,19522.45,1394.4607142857142,3.0,234269.4
CUST02736,9,17276.77,1919.641111111111,5.0,124392.744
CUST02737,17,22483.46,1322.5564705882352,8.0,101175.57
CUST02738,11,18610.43,1691.8572727272726,1.0,669975.48
CUST02739,15,13893.55,926.2366666666667,2.0,250083.9
CUST02740,12,20507.34,1708.945,7.0,105466.32
CUST02741,10,12339.03,1233.903,1.0,444205.08
CUST02742,11,16584.74,1507.7036363636364,2.0,298525.32
CUST02743,7,8603.54,1229.077142857143,7.0,44246.77714285714
CUST02744,13,19312.69,1485.5915384615384,11.0,63205.167272727274
CUST02745,15,16063.76,1070.9173333333333,6.0,96382.56
CUST02746,14,21718.85,1551.3464285714285,2.0,390939.3
CUST02747,10,24233.54,2423.354,4.0,218101.86
CUST02748,8,10666.99,1333.37375,3.0,128003.88
CUST02749,7,6812.09,973.1557142857143,7.0,35033.60571428572
CUST02750,9,8126.29,902.9211111111111,2.0,146273.22
CUST02751,8,12215.02,1526.8775,2.0,219870.36
CUST02752,7,11383.61,1626.23,2.0,204904.98
CUST02753,11,10361.18,941.9254545454545,3.0,124334.16
CUST02754,7,3953.81,564.83,7.0,20333.88
CUST02755,16,29657.27,1853.579375,6.0,177943.62
CUST02756,12,17597.97,1466.4975,10.0,63352.692
CUST02757,10,5421.22,542.122,10.0,19516.392
CUST02758,12,14532.37,1211.0308333333332,2.0,261582.66
CUST02759,12,15280.28,1273.3566666666666,10.0,55009.008
CUST02760,14,15859.67,1132.8335714285715,1.0,570948.12
CUST02761,8,6545.09,818.13625,4.0,58905.81
CUST02762,8,16190.98,2023.8725,10.0,58287.528
CUST02763,6,11051.27,1841.8783333333333,5.0,79569.144
CUST02764,9,13965.99,1551.7766666666666,9.0,55863.96
CUST02765,12,16143.86,1345.3216666666667,4.0,145294.74
CUST02766,9,12477.58,1386.3977777777777,4.0,112298.22
CUST02767,9,10006.92,1111.88,7.0,51464.16
CUST02768,11,11015.55,1001.4136363636363,1.0,396559.8
CUST02769,14,15126.2,1080.442857142857,7.0,77791.88571428572
CUST02770,10,13756.38,1375.638,5.0,99045.936
CUST02771,10,13433.07,1343.307,9.0,53732.28
CUST02772,15,20611.62,1374.108,11.0,67456.2109090909
CUST02773,10,7815.16,781.516,6.0,46890.96
CUST02774,17,22741.66,1337.744705882353,4.0,204674.94
CUST02775,6,9931.48,1655.2466666666667,6.0,59588.88
CUST02776,6,9230.11,1538.3516666666667,11.0,30207.63272727273
CUST02777,5,10368.31,2073.662,5.0,74651.832
CUST02778,4,2720.85,680.2125,4.0,24487.65
CUST02779,5,9052.55,1810.51,3.0,108630.6
CUST02780,9,13524.29,1502.6988888888889,8.0,60859.305
CUST02781,10,12473.78,1247.378,2.0,224528.04
CUST02782,9,15236.79,1692.9766666666667,3.0,182841.48
CUST02783,12,12147.76,1012.3133333333334,8.0,54664.92
CUST02784,15,19829.73,1321.982,2.0,356935.14
CUST02785,7,7688.0,1098.2857142857142,7.0,39538.28571428572
CUST02786,13,18146.83,1395.91,9.0,72587.32
CUST02787,9,11204.59,1244.9544444444443,2.0,201682.62
CUST02788,9,12925.76,1436.1955555555555,0.0,12925.76
CUST02789,8,12169.31,1521.16375,8.0,54761.895
CUST02790,10,20502.36,2050.236,4.0,184521.24
CUST02791,13,14993.42,1153.34,11.0,49069.37454545454
CUST02792,10,16738.97,1673.897,2.0,301301.46
CUST02793,5,3399.97,679.994,7.0,17485.56
CUST02794,15,24303.9,1620.26,0.0,24303.9
CUST02795,15,17065.0,1137.6666666666667,9.0,68260.0
CUST02796,7,11705.88,1672.2685714285715,1.0,421411.68
CUST02797,7,11167.52,1595.36,6.0,67005.12
CUST02798,8,9585.21,1198.15125,2.0,172533.78
CUST02799,12,15234.18,1269.515,0.0,15234.18
CUST02800,7,13659.86,1951.4085714285713,1.0,491754.96
CUST02801,6,4103.17,683.8616666666667,11.0,13428.556363636364
CUST02802,9,14867.31,1651.9233333333334,8.0,66902.895
CUST02803,12,11899.94,991.6616666666666,6.0,71399.64
CUST02804,6,5010.1,835.0166666666667,5.0,36072.72
CUST02805,13,21769.27,1674.5592307692307,0.0,21769.27
CUST02806,10,12094.01,1209.401,4.0,108846.09
CUST02807,8,10898.78,1362.3475,2.0,196178.04
CUST02808,9,16885.18,1876.131111111111,10.0,60786.648
CUST02809,17,20820.07,1224.71,4.0,187380.63
CUST02810,7,6298.09,899.7271428571429,1.0,226731.24
CUST02811,9,15444.38,1716.0422222222223,0.0,15444.38
CUST02812,11,17079.92,1552.72,11.0,55897.92
CUST02813,6,8919.14,1486.5233333333333,9.0,35676.56
CUST02814,8,9149.05,1143.63125,0.0,9149.05
CUST02815,14,17914.21,1279.5864285714285,3.0,214970.52
CUST02816,14,16460.72,1175.7657142857142,2.0,296292.96
CUST02817,5,3297.97,659.594,1.0,118726.92
CUST02818,9,14491.35,1610.15,2.0,260844.3
CUST02819,8,8292.56,1036.57,11.0,27139.287272727273
CUST02820,11,19697.09,1790.6445454545456,5.0,141819.048
CUST02821,10,9640.84,964.084,9.0,38563.36
CUST02822,6,13018.22,2169.7033333333334,10.0,46865.592
CUST02823,7,11126.62,1589.5171428571427,9.0,44506.48
CUST02824,10,13379.4,1337.94,3.0,160552.8
CUST02825,9,15562.04,1729.1155555555556,3.0,186744.48
CUST02826,15,24665.69,1644.3793333333333,2.0,443982.42
CUST02827,7,3782.86,540.4085714285715,0.0,3782.86
CUST02828,6,8881.63,1480.2716666666668,1.0,319738.68
CUST02829,8,7873.85,984.23125,10.0,28345.86
CUST02830,7,6494.54,927.7914285714286,0.0,6494.54
CUST02831,9,16058.1,1784.2333333333333,10.0,57809.16
CUST02832,12,21096.94,1758.0783333333334,7.0,108498.54857142858
CUST02833,8,17200.91,2150.11375,1.0,619232.76
CUST02834,10,11155.31,1115.531,11.0,36508.28727272727
CUST02835,10,14950.96,1495.096,3.0,179411.52
CUST02836,8,12762.02,1595.2525,9.0,51048.08
CUST02837,14,24121.04,1722.9314285714286,9.0,96484.16
CUST02838,10,17092.74,1709.274,1.0,615338.64
CUST02839,14,14056.79,1004.0564285714286,1.0,506044.44
CUST02840,10,7417.27,741.727,6.0,44503.62
CUST02841,6,11166.95,1861.1583333333333,2.0,201005.1
CUST02842,10,15049.1,1504.91,11.0,49251.6
CUST02843,11,16792.03,1526.5481818181818,8.0,75564.135
CUST02844,11,13137.64,1194.330909090909,7.0,67565.00571428571
CUST02845,8,15040.97,1880.12125,11.0,49224.99272727273
CUST02846,9,13425.84,1491.76,4.0,120832.56
CUST02847,12,9025.27,752.1058333333333,9.0,36101.08
CUST02848,9,10976.22,1219.58,7.0,56449.131428571425
CUST02849,5,7604.69,1520.938,9.0,30418.76
CUST02850,14,18561.55,1325.825,6.0,111369.3
CUST02851,7,11206.56,1600.9371428571428,10.0,40343.616
CUST02852,8,9753.86,1219.2325,2.0,175569.48
CUST02853,12,19302.78,1608.565,5.0,138980.016
CUST02854,10,14925.66,1492.566,8.0,67165.47
CUST02855,3,1555.83,518.61,10.0,5600.988
CUST02856,7,7972.22,1138.8885714285714,3.0,95666.64
CUST02857,6,8511.89,1418.6483333333333,3.0,102142.68
CUST02858,10,13493.48,1349.348,6.0,80960.88
CUST02859,11,10252.1,932.0090909090909,5.0,73815.12
CUST02860,9,15618.83,1735.4255555555555,1.0,562277.88
CUST02861,10,13748.52,1374.852,6.0,82491.12
CUST02862,10,21301.34,2130.134,3.0,255616.08
CUST02863,12,14272.78,1189.3983333333333,10.0,51382.008
CUST02864,8,6514.13,814.26625,2.0,117254.34
CUST02865,7,10743.51,1534.787142857143,7.0,55252.33714285714
CUST02866,7,8025.06,1146.4371428571428,11.0,26263.832727272726
CUST02867,13,15409.87,1185.3746153846155,3.0,184918.44
CUST02868,12,13202.41,1100.2008333333333,5.0,95057.352
CUST02869,13,17377.17,1336.7053846153847,6.0,104263.02
CUST02870,10,12708.13,1270.813,1.0,457492.68
CUST02871,11,14676.88,1334.2618181818182,11.0,48033.42545454545
CUST02872,7,7757.31,1108.1871428571428,11.0,25387.56
CUST02873,5,3090.52,618.104,2.0,55629.36
CUST02874,7,6609.96,944.28,10.0,23795.856
CUST02875,9,10428.36,1158.7066666666667,10.0,37542.096
CUST02876,10,8267.23,826.723,6.0,49603.38
CUST02877,18,25486.56,1415.92,2.0,458758.08
CUST02878,8,11593.0,1449.125,0.0,11593.0
CUST02879,14,14099.92,1007.1371428571429,4.0,126899.28
CUST02880,13,21648.63,1665.2792307692307,7.0,111335.81142857143
CUST02881,11,10040.31,912.7554545454545,11.0,32859.196363636365
CUST02882,6,14227.67,2371.278333333333,11.0,46563.28363636364
CUST02883,8,15057.45,1882.18125,11.0,49278.92727272727
CUST02884,8,12933.27,1616.65875,1.0,465597.72
CUST02885,9,10471.71,1163.5233333333333,6.0,62830.26
CUST02886,12,14889.61,1240.8008333333332,2.0,268012.98
CUST02887,16,32530.91,2033.181875,8.0,146389.095
CUST02888,11,12093.75,1099.4318181818182,3.0,145125.0
CUST02889,18,22396.67,1244.2594444444444,5.0,161256.024
CUST02890,7,7903.25,1129.0357142857142,6.0,47419.5
CUST02891,8,9079.01,1134.87625,7.0,46692.05142857143
CUST02892,12,13264.67,1105.3891666666666,6.0,79588.02
CUST02893,6,2427.84,404.64,3.0,29134.08
CUST02894,14,18718.63,1337.045,0.0,18718.63
CUST02895,6,9713.89,1618.9816666666666,4.0,87425.01
CUST02896,12,19417.48,1618.1233333333332,2.0,349514.64
CUST02897,10,9099.32,909.932,10.0,32757.552
CUST02898,10,10957.27,1095.727,6.0,65743.62
CUST02899,9,11002.08,1222.4533333333334,9.0,44008.32
CUST02900,16,21947.02,1371.68875,2.0,395046.36
CUST02901,14,19424.74,1387.4814285714285,4.0,174822.66
CUST02902,12,16059.3,1338.275,11.0,52557.70909090909
CUST02903,10,12328.38,1232.838,3.0,147940.56
CUST02904,9,8737.59,970.8433333333334,9.0,34950.36
CUST02905,5,5999.04,1199.808,10.0,21596.544
CUST02906,11,15722.99,1429.3627272727272,2.0,283013.82
CUST02907,12,7107.36,592.28,9.0,28429.44
CUST02908,9,13019.46,1446.6066666666666,11.0,42609.141818181815
CUST02909,9,15416.32,1712.9244444444444,4.0,138746.88
CUST02910,7,10972.67,1567.5242857142857,2.0,197508.06
CUST02911,10,15077.53,1507.753,0.0,15077.53
CUST02912,7,6084.01,869.1442857142857,10.0,21902.436
CUST02913,15,18970.04,1264.6693333333333,8.0,85365.18
CUST02914,8,9970.95,1246.36875,1.0,358954.2
CUST02915,13,15792.7,1214.823076923077,0.0,15792.7
CUST02916,7,6966.13,995.1614285714286,10.0,25078.068
CUST02917,9,8439.68,937.7422222222223,2.0,151914.24
CUST02918,10,15164.55,1516.455,3.0,181974.6
CUST02919,9,11264.4,1251.6,10.0,40551.84
CUST02920,10,18086.93,1808.693,8.0,81391.185
CUST02921,9,14047.77,1560.8633333333332,6.0,84286.62
CUST02922,9,13294.7,1477.1888888888889,7.0,68372.74285714286
CUST02923,14,23582.08,1684.4342857142858,6.0,141492.48
CUST02924,11,17739.8,1612.709090909091,11.0,58057.527272727275
CUST02925,7,9158.33,1308.3328571428572,4.0,82424.97
CUST02926,13,15325.49,1178.8838461538462,6.0,91952.94
CUST02927,12,12745.27,1062.1058333333333,3.0,152943.24
CUST02928,17,21312.77,1253.6923529411765,3.0,255753.24
CUST02929,5,8700.16,1740.032,10.0,31320.576
CUST02930,19,29790.71,1567.9321052631578,11.0,97496.8690909091
CUST02931,10,8413.1,841.31,0.0,8413.1
CUST02932,7,5507.53,786.79,5.0,39654.216
CUST02933,14,17099.74,1221.41,8.0,76948.83
CUST02934,11,12263.64,1114.8763636363637,3.0,147163.68
CUST02935,9,13160.62,1462.2911111111111,9.0,52642.48
CUST02936,3,5019.37,1673.1233333333332,11.0,16427.02909090909
