customer_id,recency,frequency,monetary,cluster,cluster_name,pca1,pca2
CUST02150,6,17,24013.8,0,Champions,2.9839547427132036,0.2669984168627258
CUST02151,36,16,21252.35,0,Champions,2.3366899031582884,0.3253601732549052
CUST02152,163,11,14101.63,4,Lost Customers,-0.04600033981660596,0.792482043340884
CUST02153,2,7,4508.77,1,Low Spenders,-1.2924929279499302,-1.6273200069473281
CUST02154,21,18,33506.57,0,Champions,4.208469891244115,1.0516153865376479
CUST02155,30,13,19325.28,0,Champions,1.5203254652937952,-0.05414540171812133
CUST02156,24,14,18310.87,0,Champions,1.6374832717363543,-0.10512762678249798
CUST02157,25,8,14119.27,2,Potential Loyalists,-0.08810105727520391,-0.7576144928354768
CUST02158,59,11,16710.88,2,Potential Loyalists,0.6865556089019849,-0.0651411618690054
CUST02159,61,12,12949.85,2,Potential Loyalists,0.45773025506666726,-0.20299511331297568
CUST02160,0,11,14636.6,2,Potential Loyalists,0.6977629946496208,-0.7650722496071065
CUST02161,131,9,13549.04,4,Lost Customers,-0.3896455343573878,0.3103587753663087
CUST02162,92,12,15640.09,2,Potential Loyalists,0.6339054291575658,0.26084259718447156
CUST02163,127,10,13091.65,4,Lost Customers,-0.21749808873480067,0.3123222212024474
CUST02164,29,5,6424.27,1,Low Spenders,-1.6025441116574533,-1.385869938767843
CUST02165,1,14,19138.51,0,Champions,1.8279994476162178,-0.2797499526116196
CUST02166,194,4,8977.27,1,Low Spenders,-2.210810439000593,0.3081417112524717
CUST02167,8,8,12813.06,2,Potential Loyalists,-0.16547770394467234,-1.0018262741085282
CUST02168,24,8,12586.74,2,Potential Loyalists,-0.25825819458283283,-0.8593719893115646
CUST02169,48,12,14648.64,2,Potential Loyalists,0.7054560397462829,-0.22779241709864054
CUST02170,170,10,12404.39,4,Lost Customers,-0.4758358565701918,0.690423872796209
CUST02171,0,12,7553.77,2,Potential Loyalists,0.09941559961572101,-1.1218544919345224
CUST02172,36,11,19269.38,2,Potential Loyalists,1.0739813231023783,-0.1358519006555217
CUST02173,425,8,8362.79,3,Lost Customers,-2.418816800884143,2.797830414031548
CUST02174,29,17,30671.28,0,Champions,3.644975677560819,0.890987357209686
CUST02175,102,7,10710.5,1,Low Spenders,-1.005918287088926,-0.27974296852165803
CUST02176,15,15,21225.98,0,Champions,2.214247716074252,0.05053978586794163
CUST02177,189,10,15906.37,4,Lost Customers,-0.15703883344398398,1.0859631197227135
CUST02178,220,8,11116.97,4,Lost Customers,-1.2466245443886241,0.9638971458646131
CUST02179,73,12,20660.09,0,Champions,1.284602846585065,0.3769174996087764
CUST02180,106,6,7164.09,1,Low Spenders,-1.633553992609909,-0.5220731755061182
CUST02181,192,8,11752.0,4,Lost Customers,-1.057072505276334,0.7289486295398637
CUST02182,110,10,14664.31,2,Potential Loyalists,0.032637000140387146,0.24094241397082358
CUST02183,59,8,15010.3,2,Potential Loyalists,-0.12917995727921636,-0.3725339891267557
CUST02184,76,7,11801.69,1,Low Spenders,-0.772850844745794,-0.46780090948748215
CUST02185,104,10,9486.38,1,Low Spenders,-0.531287438152454,-0.12842833759585467
CUST02186,123,6,10323.38,1,Low Spenders,-1.3453635728617355,-0.1666123713676062
CUST02187,122,12,16655.89,2,Potential Loyalists,0.6237792182356099,0.6144032929795064
CUST02188,12,11,14264.76,2,Potential Loyalists,0.6051859244567376,-0.6703645402623624
CUST02189,596,4,7618.36,3,Lost Customers,-4.049620254765539,4.147098392353891
CUST02190,67,7,10771.53,1,Low Spenders,-0.8523396545036982,-0.6174194593699597
CUST02191,92,8,10398.57,1,Low Spenders,-0.7920851973723172,-0.3275623795947815
CUST02192,20,9,13780.84,2,Potential Loyalists,0.10176934153868078,-0.7582619071876888
CUST02193,49,14,19135.17,0,Champions,1.6265192020748205,0.1881735169865817
CUST02194,8,17,17954.92,0,Champions,2.2862932058450283,-0.07723920188189042
CUST02195,8,9,12792.15,2,Potential Loyalists,0.03956709152586835,-0.9346485689139519
CUST02196,327,6,8550.12,3,Lost Customers,-2.401772868048164,1.7164575098712325
CUST02197,53,10,9566.76,2,Potential Loyalists,-0.30847404777065873,-0.6209844862754543
CUST02198,8,9,14367.2,2,Potential Loyalists,0.21875106269150316,-0.840090981835011
CUST02199,9,12,17648.4,2,Potential Loyalists,1.210114676420234,-0.4280535914286063
CUST02200,43,13,25870.26,0,Champions,2.2104438417367622,0.465563809393508
CUST02201,12,11,16440.38,2,Potential Loyalists,0.8526931346071317,-0.5397519390111732
CUST02202,38,12,21890.61,0,Champions,1.5712273268821102,0.10945094019944533
CUST02203,42,17,20430.43,0,Champions,2.425471071424664,0.4029650157247008
CUST02204,113,12,17501.56,2,Potential Loyalists,0.7576923123103669,0.5773995544174884
CUST02205,277,9,10500.21,4,Lost Customers,-1.3481725970321952,1.551200433077321
CUST02206,137,7,4228.02,1,Low Spenders,-1.8900266880253584,-0.3275760281943333
CUST02207,49,8,6932.93,1,Low Spenders,-1.0061979002227863,-0.954981959749626
CUST02208,278,11,15653.41,4,Lost Customers,-0.35126639603377824,2.0071896721864584
CUST02209,109,12,10760.16,2,Potential Loyalists,0.0075221117709218955,0.13367158316053607
CUST02210,12,8,11801.79,1,Low Spenders,-0.297282169439119,-1.0235271899467744
CUST02211,34,17,15152.03,0,Champions,1.8584959432141488,0.008057416076395646
CUST02212,139,9,8625.05,1,Low Spenders,-0.9833349917667323,0.09276938708514147
CUST02213,35,7,15797.76,2,Potential Loyalists,-0.14646882993133234,-0.6277541203969381
CUST02214,141,7,8666.99,1,Low Spenders,-1.4017901091048415,-0.022073653088719572
CUST02215,78,13,11863.57,2,Potential Loyalists,0.47035129573561435,-0.03398261955330933
CUST02216,22,11,15103.77,2,Potential Loyalists,0.658739158644088,-0.522469032106539
CUST02217,48,6,8257.42,1,Low Spenders,-1.2661762461182413,-1.0220852992077145
CUST02218,108,7,11120.23,1,Low Spenders,-0.9844433020273979,-0.19662947019126176
CUST02219,55,11,14302.92,2,Potential Loyalists,0.4293748296558373,-0.2487125475246337
CUST02220,2,10,10463.41,2,Potential Loyalists,0.0072014740630729195,-1.064536145189696
CUST02221,6,16,25304.95,0,Champions,2.9234175168648564,0.27607913483640056
CUST02222,141,8,9962.56,1,Low Spenders,-1.0469772971521987,0.1241384778305538
CUST02223,50,11,9217.95,2,Potential Loyalists,-0.12816369724024287,-0.6027498943146818
CUST02224,18,9,15356.72,2,Potential Loyalists,0.28942691489106886,-0.6831596573995451
CUST02225,73,12,17742.38,2,Potential Loyalists,0.9526725177004681,0.20175377947538606
CUST02226,90,15,23362.28,0,Champions,2.143062548330022,0.9102355515069342
CUST02227,249,15,13852.69,4,Lost Customers,0.3950689973969075,1.8899912756826986
CUST02228,246,9,19253.43,4,Lost Customers,-0.2224941114455634,1.7743669227223304
CUST02229,149,11,13533.0,4,Lost Customers,-0.0520357104566904,0.6218083737299409
CUST02230,21,7,7401.22,1,Low Spenders,-1.0430384691515784,-1.268373684723041
CUST02231,29,9,12843.55,2,Potential Loyalists,-0.042566809225194235,-0.7267585439332309
CUST02232,40,16,15529.29,0,Champions,1.6688534110624476,0.020788559202200817
CUST02233,389,7,13697.31,3,Lost Customers,-1.8685389204189098,2.698560475530037
CUST02234,23,16,18164.58,0,Champions,2.0398775277651575,0.013203379923781518
CUST02235,13,10,16385.51,2,Potential Loyalists,0.634837714998296,-0.6017264875124825
CUST02236,84,11,25723.87,0,Champions,1.6071695798387309,0.7197651802985072
CUST02237,1,11,7665.45,2,Potential Loyalists,-0.09949242759437368,-1.1738302682520927
CUST02238,61,7,8025.92,1,Low Spenders,-1.139553666622388,-0.8407667131404731
CUST02239,93,11,16970.8,2,Potential Loyalists,0.573679117683507,0.2820508692316141
CUST02240,107,15,26518.52,0,Champions,2.4309059879111814,1.2655132499404904
CUST02241,22,9,15176.18,2,Potential Loyalists,0.25212960813217195,-0.6549879823269703
CUST02242,0,10,16572.63,2,Potential Loyalists,0.7105898901468147,-0.7172763817934473
CUST02243,147,8,13243.7,4,Lost Customers,-0.6988392559053334,0.37963609165845286
CUST02244,43,10,14072.28,2,Potential Loyalists,0.24598777116022172,-0.4480229671172165
CUST02245,35,3,3913.56,1,Low Spenders,-2.3281572321397896,-1.6149501149454928
CUST02246,295,10,11303.73,4,Lost Customers,-1.1247499586395393,1.8434190053490063
CUST02247,0,16,24723.34,0,Champions,2.882388777342232,0.18264687959852283
CUST02248,2,12,14063.09,2,Potential Loyalists,0.8315626316208705,-0.711564530014687
CUST02249,4,14,18211.43,0,Champions,1.7099623614091106,-0.3061491336747136
CUST02250,14,5,4045.6,1,Low Spenders,-1.810307264243861,-1.6749613226195652
CUST02251,129,6,10927.02,1,Low Spenders,-1.3018286126573686,-0.07185755262803079
CUST02252,15,10,14569.57,2,Potential Loyalists,0.4198699584021873,-0.6912406571470885
CUST02253,69,14,18955.51,0,Champions,1.522288583020566,0.37243935100889963
CUST02254,78,16,23184.31,0,Champions,2.3805146401135664,0.850953217077695
CUST02255,120,12,14908.9,2,Potential Loyalists,0.4334138448452582,0.4900181808572346
CUST02256,52,5,7507.11,1,Low Spenders,-1.5757164614794,-1.0965526007406483
CUST02257,20,12,16411.44,2,Potential Loyalists,1.0233076929415976,-0.3950356478895865
CUST02258,694,3,1094.93,3,Lost Customers,-5.409755000928984,4.642786614359042
CUST02259,172,6,7879.73,1,Low Spenders,-1.828652807888736,0.1645605065503072
CUST02260,10,12,12798.64,2,Potential Loyalists,0.6541970431931374,-0.7094546882911767
CUST02261,35,8,10650.3,1,Low Spenders,-0.524640813216504,-0.8683470879045262
CUST02262,34,8,6790.2,1,Low Spenders,-0.9595915988311684,-1.1098394518180479
CUST02263,5,4,6698.71,1,Low Spenders,-1.6781961860411931,-1.671889049958179
CUST02264,14,13,16281.91,2,Potential Loyalists,1.2411329781340674,-0.39289440534695813
CUST02265,111,8,8960.75,1,Low Spenders,-1.0352595280215464,-0.22858233310797854
CUST02266,136,6,9803.86,1,Low Spenders,-1.4589308980153057,-0.0710179971939647
CUST02267,169,15,17138.53,0,Champions,1.1040463866493315,1.3070489119746571
CUST02268,68,9,13665.87,2,Potential Loyalists,-0.11241037811542402,-0.29704010639087286
CUST02269,66,4,3196.94,1,Low Spenders,-2.332136441758872,-1.2872090473503168
CUST02270,37,9,13935.17,2,Potential Loyalists,0.04810352434587726,-0.5832028470374528
CUST02271,32,10,17394.81,2,Potential Loyalists,0.6700575175631539,-0.3558344303005482
CUST02272,98,12,13480.86,2,Potential Loyalists,0.3631252765627218,0.18972946213667935
CUST02273,241,8,5390.09,3,Lost Customers,-1.9861186285668564,0.8248901109002515
CUST02274,32,7,19636.93,2,Potential Loyalists,0.30285923154115263,-0.42652861397483144
CUST02275,30,8,4119.37,1,Low Spenders,-1.2466775179143434,-1.3091921478545792
CUST02276,56,8,13832.95,2,Potential Loyalists,-0.2505512228324318,-0.4724735420572081
CUST02277,91,8,7097.13,1,Low Spenders,-1.1634805927889602,-0.535515781826121
CUST02278,20,10,18231.25,2,Potential Loyalists,0.8154893371313292,-0.422650037834635
CUST02279,78,15,20482.01,0,Champions,1.8656666116548866,0.620288532606751
CUST02280,3,14,15645.45,2,Potential Loyalists,1.4222358294783746,-0.4699494468021656
CUST02281,9,10,19140.86,2,Potential Loyalists,0.9650556787502969,-0.47532032646129735
CUST02282,231,8,8162.8,4,Lost Customers,-1.6287881877354162,0.8938229754340271
CUST02283,21,9,8607.41,1,Low Spenders,-0.49097028206788335,-1.0590944215988074
CUST02284,14,14,15830.01,2,Potential Loyalists,1.3971466319058197,-0.3515910371290827
CUST02285,37,11,17825.05,2,Potential Loyalists,0.905478991565125,-0.21280917429582139
CUST02286,832,2,2145.8,3,Lost Customers,-6.075790725324042,5.983298662753788
CUST02287,297,12,12531.86,4,Lost Customers,-0.578564967708858,2.073520594912183
CUST02288,246,7,10147.26,4,Lost Customers,-1.6732955378099739,1.0908150671268162
CUST02289,27,11,14134.05,2,Potential Loyalists,0.5274719978624076,-0.5319229249031658
CUST02290,105,9,14091.5,2,Potential Loyalists,-0.21900380579967152,0.08935801686591274
CUST02291,86,6,5482.49,1,Low Spenders,-1.741067736065892,-0.8180791158911227
CUST02292,82,9,8166.01,1,Low Spenders,-0.7967506382038515,-0.49068615463820825
CUST02293,32,4,6261.55,1,Low Spenders,-1.841048155575607,-1.434814059009299
CUST02294,29,10,11096.67,2,Potential Loyalists,-0.033875246168069195,-0.7631988563067568
CUST02295,119,6,6010.31,1,Low Spenders,-1.819277265543877,-0.4645563831112703
CUST02296,101,11,11515.31,2,Potential Loyalists,-0.08047589997759749,0.032553060562232665
CUST02297,72,11,15785.69,2,Potential Loyalists,0.5268376462557869,0.006098952852355893
CUST02298,21,6,13834.76,1,Low Spenders,-0.5185568946555251,-0.9505713450745783
CUST02299,97,14,19195.03,0,Champions,1.4322288406499069,0.6598911769300984
CUST02300,134,4,9889.67,1,Low Spenders,-1.8556368329964146,-0.22223764906214521
CUST02301,8,15,14046.26,2,Potential Loyalists,1.4267812509088884,-0.44876032548879113
CUST02302,82,8,6651.73,1,Low Spenders,-1.1764447722311178,-0.6500284654692529
CUST02303,182,9,11842.4,4,Lost Customers,-0.7974687497909752,0.7052829621634293
CUST02304,32,13,15377.93,2,Potential Loyalists,1.0628800045091558,-0.2716180404019164
CUST02305,3,13,15087.26,2,Potential Loyalists,1.1513103078708737,-0.5718932220754155
CUST02306,21,16,21632.17,0,Champions,2.442743577098462,0.20187379139130235
CUST02307,10,16,25807.32,0,Champions,2.963810775960201,0.3452490777684588
CUST02308,58,15,17222.39,0,Champions,1.57863101798539,0.22954670221043888
CUST02309,119,11,16030.51,2,Potential Loyalists,0.3577786613083726,0.4791680399934525
CUST02310,118,8,17805.02,4,Lost Customers,-0.058427214658502036,0.3706484671616467
CUST02311,119,7,8653.49,1,Low Spenders,-1.3111549641258073,-0.2374409475836027
CUST02312,44,11,16955.34,2,Potential Loyalists,0.7772101892660939,-0.1967538349532078
CUST02313,63,16,36447.42,0,Champions,3.952222778279326,1.5009107360669207
CUST02314,33,18,31237.66,0,Champions,3.9000745700882833,1.0324331484395513
CUST02315,39,10,10386.09,2,Potential Loyalists,-0.15660955198170642,-0.708332452853423
CUST02316,99,9,10358.85,1,Low Spenders,-0.6185074258033988,-0.19324584510776735
CUST02317,47,8,6617.75,1,Low Spenders,-1.0336748562583447,-0.9934088491135736
CUST02318,99,14,22116.72,0,Champions,1.7562327721357296,0.8547990010562
CUST02319,44,12,13249.63,2,Potential Loyalists,0.5630574373882133,-0.3507918352082878
CUST02320,195,9,14130.21,4,Lost Customers,-0.5916630151861753,0.9694144309907792
CUST02321,60,14,20994.92,0,Champions,1.7920063015448735,0.4071013843268948
CUST02322,35,9,16915.09,2,Potential Loyalists,0.39549028907339495,-0.4238095369259439
CUST02323,126,7,10861.45,1,Low Spenders,-1.0892957498302291,-0.03661874431587955
CUST02324,137,13,19749.76,0,Champions,1.1203299763714354,1.014864493656978
CUST02325,16,16,22430.14,0,Champions,2.5544717727376405,0.20101673178590498
CUST02326,61,11,14297.61,2,Potential Loyalists,0.4036332086460757,-0.19051583338600497
CUST02327,54,10,12774.5,2,Potential Loyalists,0.052261661859361756,-0.41865633143898917
CUST02328,87,9,12218.62,2,Potential Loyalists,-0.3566575031826669,-0.19862618672299912
CUST02329,7,11,13996.99,2,Potential Loyalists,0.5956712862620289,-0.735202935605362
CUST02330,259,9,9992.39,4,Lost Customers,-1.3305316233384876,1.3451671388677806
CUST02331,13,12,16313.87,2,Potential Loyalists,1.0415348637818849,-0.46916131060588195
CUST02332,258,9,19581.14,4,Lost Customers,-0.23548758300416853,1.9110718766250716
CUST02333,249,7,6846.5,3,Lost Customers,-2.061371929865431,0.9219128205752992
CUST02334,34,7,10298.6,1,Low Spenders,-0.7678856196593553,-0.9676468898071797
CUST02335,228,7,2870.74,3,Lost Customers,-2.4256888777119183,0.4784251876271408
CUST02336,57,17,15987.9,0,Champions,1.8572273009832136,0.2825479947747524
CUST02337,34,14,18395.17,0,Champions,1.6051776856459892,-0.0025408748847919388
CUST02338,43,13,22979.76,0,Champions,1.8816090309978861,0.2920336322869536
CUST02339,200,10,11638.74,4,Lost Customers,-0.68862692602554,0.9370358282326652
CUST02340,117,3,4885.6,1,Low Spenders,-2.561120385197455,-0.7568822182900362
CUST02341,121,13,16281.94,2,Potential Loyalists,0.792850364002188,0.6506337797105914
CUST02342,4,6,10443.58,1,Low Spenders,-0.8331280458557788,-1.3199535859089002
CUST02343,139,9,11790.64,4,Lost Customers,-0.6232048452429891,0.2828144980855697
CUST02344,144,7,9297.39,1,Low Spenders,-1.3426420574362923,0.045029943997266564
CUST02345,188,8,7363.33,4,Lost Customers,-1.5395867555408518,0.42646599769958804
CUST02346,178,6,4117.05,1,Low Spenders,-2.281847828942065,-0.002815199845523194
CUST02347,51,12,10009.36,2,Potential Loyalists,0.16510427288708904,-0.4770522532231257
CUST02348,26,9,6611.38,1,Low Spenders,-0.738994562589891,-1.1301624835932296
CUST02349,162,8,9966.93,4,Lost Customers,-1.1344615183146256,0.32920507287551254
CUST02350,163,11,9510.99,4,Lost Customers,-0.5682498591282528,0.516884543865903
CUST02351,9,7,8785.12,1,Low Spenders,-0.8353254160642523,-1.3023227187374062
CUST02352,304,9,18965.95,4,Lost Customers,-0.49819514725260083,2.322757975059567
CUST02353,16,11,18078.02,2,Potential Loyalists,1.0222392377043876,-0.40242645061509213
CUST02354,285,10,10018.7,4,Lost Customers,-1.2290442072831271,1.6687468393163223
CUST02355,92,9,13770.86,2,Potential Loyalists,-0.2010164337996642,-0.05667507503747885
CUST02356,103,8,13528.66,4,Lost Customers,-0.482079151881152,-0.03237008562048111
CUST02357,7,10,11913.62,2,Potential Loyalists,0.15123520362954324,-0.9287103695948804
CUST02358,173,11,9765.96,4,Lost Customers,-0.5811393451844358,0.6297174107356815
CUST02359,55,9,10043.62,1,Low Spenders,-0.4700273304480864,-0.6412842233891517
CUST02360,142,4,8019.01,1,Low Spenders,-2.1019672893079098,-0.25652141697840797
CUST02361,224,6,12459.05,4,Lost Customers,-1.5255497269036424,0.9466127311705522
CUST02362,14,9,13534.17,2,Potential Loyalists,0.09884471255363807,-0.831586154288542
CUST02363,62,8,16714.54,2,Potential Loyalists,0.052132416535617294,-0.24096277557853035
CUST02364,237,9,6232.33,4,Lost Customers,-1.6661200896799322,0.9048763984845279
CUST02365,202,3,4855.64,3,Lost Customers,-2.9206438225319586,0.07028870077272131
CUST02366,138,9,8557.21,1,Low Spenders,-0.9868631517551691,0.07894405290145969
CUST02367,28,10,14858.97,2,Potential Loyalists,0.39832859938004456,-0.5470830479397041
CUST02368,10,10,10797.0,2,Potential Loyalists,0.011635290912334865,-0.966488519614479
CUST02369,149,10,8703.54,4,Lost Customers,-0.8088779461498651,0.26344036750359917
CUST02370,146,10,13452.88,4,Lost Customers,-0.25600531464098397,0.5193076180174105
CUST02371,36,16,18536.0,0,Champions,2.027667091135958,0.16228503172804515
CUST02372,237,11,8672.64,4,Lost Customers,-0.9736534882634014,1.1882456329530757
CUST02373,76,10,17733.2,2,Potential Loyalists,0.524212196197363,0.09359435064535346
CUST02374,168,6,9927.49,1,Low Spenders,-1.57893310524406,0.24848674439829999
CUST02375,34,14,15221.56,2,Potential Loyalists,1.2441351519289836,-0.19306746383726794
CUST02376,135,11,14519.08,4,Lost Customers,0.11879893052883947,0.5444711862671834
CUST02377,18,8,10279.36,1,Low Spenders,-0.49561741372103574,-1.056410255186072
CUST02378,59,14,13151.37,2,Potential Loyalists,0.9038823532117256,-0.07353603545761934
CUST02379,75,7,10326.63,1,Low Spenders,-0.9364699655949684,-0.5661082142049422
CUST02380,98,11,16495.21,2,Potential Loyalists,0.4986261568777481,0.3022619016775619
CUST02381,95,13,10055.62,2,Potential Loyalists,0.1934486778451178,0.0232716331474718
CUST02382,63,11,22311.87,0,Champions,1.3069882185351083,0.3101226857850803
CUST02383,84,14,16211.38,0,Champions,1.1472615718107047,0.3539851921235671
CUST02384,98,13,25745.38,0,Champions,1.965809597684781,0.9944587479332888
CUST02385,62,14,13176.11,2,Potential Loyalists,0.8941281071905643,-0.04279302894985695
CUST02386,56,9,8427.88,1,Low Spenders,-0.6580299473715189,-0.7285320376479721
CUST02387,140,9,15864.45,4,Lost Customers,-0.16394155749962527,0.5371368686240496
CUST02388,35,8,10654.72,1,Low Spenders,-0.5241379763843068,-0.8680817347189835
CUST02389,304,5,6627.08,3,Lost Customers,-2.731608622423744,1.3082660228479652
CUST02390,66,12,23636.48,0,Champions,1.6525359696200848,0.4873359722387752
CUST02391,35,11,11626.22,2,Potential Loyalists,0.20865454056198682,-0.6044589754511474
CUST02392,5,7,10640.92,1,Low Spenders,-0.6074438487835044,-1.2299207337167355
CUST02393,58,7,12939.62,1,Low Spenders,-0.5679827858510811,-0.575032166342547
CUST02394,11,8,10001.69,1,Low Spenders,-0.49787913733294453,-1.1413481596933692
CUST02395,188,9,7291.57,4,Lost Customers,-1.3403268589203619,0.49059094056727687
CUST02396,100,8,9699.26,1,Low Spenders,-0.9051582049521109,-0.29152455160937935
CUST02397,38,9,8541.47,1,Low Spenders,-0.569694893158439,-0.8972591954258281
CUST02398,30,7,9706.62,1,Low Spenders,-0.8184732698255566,-1.0421965383854994
CUST02399,260,4,2374.05,3,Lost Customers,-3.238531964165022,0.5553901409241623
CUST02400,155,8,9888.03,4,Lost Customers,-1.1141103737962572,0.25620025721217654
CUST02401,56,11,9197.24,2,Potential Loyalists,-0.15565728368345166,-0.545477713899437
CUST02402,9,7,10371.45,1,Low Spenders,-0.6548581871006122,-1.2070879407234156
CUST02403,63,8,19002.95,2,Potential Loyalists,0.30828147798830824,-0.09382628229521124
CUST02404,77,10,10085.97,2,Potential Loyalists,-0.3499567838547407,-0.3557518991493299
CUST02405,5,13,8613.35,2,Potential Loyalists,0.40643330257130045,-0.9410470246652256
CUST02406,310,10,8718.56,3,Lost Customers,-1.4816930461285733,1.8345079555980301
CUST02407,97,14,35294.76,0,Champions,3.2637983502492878,1.6264329511102429
CUST02408,117,9,13287.8,4,Lost Customers,-0.36071099236193427,0.15813915908205056
CUST02409,105,5,8429.29,1,Low Spenders,-1.6928538049397384,-0.5243029399192065
CUST02410,24,12,12978.88,2,Potential Loyalists,0.6160476180737089,-0.5620978792532881
CUST02411,188,14,21568.06,0,Champions,1.3209415974595722,1.6898402754578001
CUST02412,17,13,18475.93,0,Champions,1.4781646785718683,-0.23191941731568544
CUST02413,17,13,17479.7,2,Potential Loyalists,1.364829579626222,-0.2917277440200143
CUST02414,139,10,13889.26,4,Lost Customers,-0.17703386177543382,0.47723746059986766
CUST02415,134,13,17760.94,0,Champions,0.9066426465143704,0.866208617316508
CUST02416,61,9,15675.21,2,Potential Loyalists,0.14550727917836412,-0.24467814916336286
CUST02417,4,12,9811.07,2,Potential Loyalists,0.33945669625127545,-0.9473279277571414
CUST02418,3,14,19297.4,0,Champions,1.8376962297820727,-0.2507058798468702
CUST02419,431,8,6864.67,3,Lost Customers,-2.614386442588976,2.7664067913127344
CUST02420,66,9,13566.92,2,Potential Loyalists,-0.11528814676953733,-0.32248570179330877
CUST02421,152,7,7783.87,1,Low Spenders,-1.5483428426503019,0.032186953611477685
CUST02422,30,12,16074.26,2,Potential Loyalists,0.9430528606895922,-0.31775230337706306
CUST02423,19,15,26603.6,0,Champions,2.80926886344315,0.41239369210694654
CUST02424,86,7,11904.12,1,Low Spenders,-0.8030938897122375,-0.36412572925179243
CUST02425,71,6,10088.36,1,Low Spenders,-1.1542417556309843,-0.6878560340075695
CUST02426,46,9,9793.11,1,Low Spenders,-0.46082004603800397,-0.7440967526588891
CUST02427,119,12,21489.2,0,Champions,1.1862046119163452,0.8753116536720542
CUST02428,21,9,11684.11,2,Potential Loyalists,-0.14095261654278357,-0.8743857912913395
CUST02429,168,8,13835.4,4,Lost Customers,-0.719506473299809,0.6199628420121789
CUST02430,12,8,8646.83,1,Low Spenders,-0.656203004757827,-1.2129341325394383
CUST02431,241,11,14696.45,4,Lost Customers,-0.30511918872312943,1.58889333443321
CUST02432,135,14,24917.36,0,Champions,1.9240195454433133,1.3740274528674967
CUST02433,28,13,13443.33,2,Potential Loyalists,0.8595505471835597,-0.426771420648391
CUST02434,102,8,11585.72,1,Low Spenders,-0.6989261679901448,-0.15876640582474771
CUST02435,22,13,16161.46,2,Potential Loyalists,1.1939133933338295,-0.3221049156006497
CUST02436,73,7,13129.04,1,Low Spenders,-0.6092774465876575,-0.41737165612186583
CUST02437,114,8,9596.72,1,Low Spenders,-0.9754778109332379,-0.16114434298048286
CUST02438,230,8,10007.28,4,Lost Customers,-1.4147631959258362,0.9948031172179653
CUST02439,202,12,23788.83,0,Champions,1.1000838042227605,1.8228335441237102
CUST02440,51,11,17935.5,2,Potential Loyalists,0.8593899776404843,-0.0696421839952676
CUST02441,113,6,3972.89,1,Low Spenders,-2.025924758161732,-0.6453876928841741
CUST02442,121,11,11574.45,4,Lost Customers,-0.1575396784145039,0.23115517076273623
CUST02443,77,14,28297.65,0,Champions,2.5515709846412187,1.0113121891678396
CUST02444,184,9,11413.97,4,Lost Customers,-0.8545878337531804,0.6990674799659847
CUST02445,49,17,25531.89,0,Champions,2.9765063884266727,0.777497500071066
CUST02446,43,12,19951.83,0,Champions,1.3297160347409365,0.041819862339031184
CUST02447,62,5,6760.56,1,Low Spenders,-1.7025428579840174,-1.043845643912647
CUST02448,18,12,19179.83,0,Champions,1.3466299610368393,-0.24834146884998537
CUST02449,18,10,17024.99,2,Potential Loyalists,0.6866395656129141,-0.5145726096812359
CUST02450,77,13,14023.14,2,Potential Loyalists,0.720222182897456,0.08591384241900621
CUST02451,55,15,16091.21,0,Champions,1.46251223581284,0.13237894941041697
CUST02452,95,16,21811.7,0,Champions,2.1531380372748123,0.9343429575147041
CUST02453,9,9,12941.18,2,Potential Loyalists,0.052331749796225104,-0.9159490208990018
CUST02454,171,5,10672.24,1,Low Spenders,-1.714199741896617,0.2540222746736699
CUST02455,276,13,9520.82,4,Lost Customers,-0.6257079194245176,1.756382626494886
CUST02456,113,9,12271.83,4,Lost Customers,-0.4595334363026299,0.05813541612856819
CUST02457,62,9,17293.42,2,Potential Loyalists,0.32541171507935285,-0.1377768832444488
CUST02458,219,7,9776.33,4,Lost Customers,-1.602375110295964,0.8052266699098041
CUST02459,40,11,12986.51,2,Potential Loyalists,0.34245861222095325,-0.47403151624637535
CUST02460,203,10,18622.42,4,Lost Customers,0.09329560285148093,1.3855564132472207
CUST02461,114,11,12945.09,2,Potential Loyalists,0.02771691898690576,0.2451729923327628
CUST02462,105,12,19125.7,0,Champions,0.975977670008007,0.5968835786007265
CUST02463,110,9,15485.41,4,Lost Customers,-0.08137498882430974,0.22180384125121483
CUST02464,90,9,14576.5,2,Potential Loyalists,-0.10098443547703294,-0.02781391973629323
CUST02465,15,10,7846.7,1,Low Spenders,-0.3449505515691218,-1.094845854090296
CUST02466,228,10,11702.25,4,Lost Customers,-0.7987102681326287,1.2139209541114753
CUST02467,49,11,17541.47,2,Potential Loyalists,0.8229427310576988,-0.11280280609225524
CUST02468,85,14,20951.2,0,Champions,1.6822928139910862,0.6482912448121028
CUST02469,2,8,5469.69,1,Low Spenders,-0.9757512349780054,-1.5011984741144442
CUST02470,14,9,10846.14,2,Potential Loyalists,-0.20695630329497702,-0.9929611143188937
CUST02471,1,9,14390.54,2,Potential Loyalists,0.2507334374641331,-0.9069578541295963
CUST02472,128,6,7961.47,1,Low Spenders,-1.6350118217467047,-0.25964591379785124
CUST02473,76,4,3499.16,1,Low Spenders,-2.3396505793260696,-1.171539542920156
CUST02474,45,18,24212.37,0,Champions,3.050574486053305,0.7277032667551986
