customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
CUST04206,68,14,10040.14,3,5,2,10,Loyal Customers
CUST02190,67,7,10771.53,3,1,2,6,Regular
CUST01142,67,15,19846.41,3,5,5,13,Champions
CUST02002,67,13,24807.03,3,4,5,12,Loyal Customers
CUST02914,67,8,9970.95,3,2,2,7,Potential Loyalists
CUST00249,67,10,13723.09,3,3,3,9,Potential Loyalists
CUST04186,67,9,14189.49,3,2,3,8,Potential Loyalists
CUST04085,67,8,12031.27,3,2,3,8,Potential Loyalists
CUST03540,67,12,16004.45,3,4,4,11,Loyal Customers
CUST01003,67,9,14528.55,3,3,3,9,Potential Loyalists
CUST00458,67,12,18486.22,3,4,5,12,Loyal Customers
CUST04768,67,11,11340.84,3,4,2,9,Potential Loyalists
CUST00928,67,11,14029.49,3,4,3,10,Loyal Customers
CUST01133,67,10,17277.59,3,3,4,10,Loyal Customers
CUST01836,67,5,10058.24,3,1,2,6,Regular
CUST00508,67,11,12930.91,3,4,3,10,Loyal Customers
CUST04435,67,8,19032.81,3,2,5,10,Loyal Customers
CUST01408,67,10,16547.24,3,3,4,10,Loyal Customers
CUST02064,67,16,25715.71,3,5,5,13,Champions
CUST03713,67,12,10490.17,3,4,2,9,Potential Loyalists
CUST00209,66,7,12595.61,3,2,3,8,Potential Loyalists
CUST03791,66,10,12402.13,3,3,3,9,Potential Loyalists
CUST02269,66,4,3196.94,3,1,1,5,Regular
CUST01404,66,12,16768.3,3,4,4,11,Loyal Customers
CUST03808,66,12,20547.75,3,4,5,12,Loyal Customers
CUST04884,66,17,23616.21,3,5,5,13,Champions
CUST04311,66,8,8009.94,3,2,1,6,Regular
CUST03144,66,10,8625.64,3,3,1,7,Potential Loyalists
CUST00958,66,6,8514.68,3,1,1,5,Regular
CUST03733,66,8,12021.99,3,2,3,8,Potential Loyalists
CUST02420,66,9,13566.92,3,2,3,8,Potential Loyalists
CUST00851,66,10,9480.11,3,3,2,8,Potential Loyalists
CUST02390,66,12,23636.48,3,4,5,12,Loyal Customers
CUST04700,66,5,8370.78,3,1,1,5,Regular
CUST01076,66,7,9352.38,3,1,2,6,Regular
CUST00369,66,8,12417.63,3,2,3,8,Potential Loyalists
CUST00137,66,10,16597.85,3,3,4,10,Loyal Customers
CUST00903,66,6,4801.03,3,1,1,5,Regular
CUST00080,66,16,24728.51,3,5,5,13,Champions
CUST02107,66,16,29954.58,3,5,5,13,Champions
CUST02119,66,8,12629.68,3,2,3,8,Potential Loyalists
CUST01858,66,15,23191.93,3,5,5,13,Champions
CUST00261,66,5,6119.6,3,1,1,5,Regular
CUST01798,66,7,5940.83,3,1,1,5,Regular
CUST02499,65,11,7413.96,3,4,1,8,Potential Loyalists
CUST04149,65,7,9932.04,3,1,2,6,Regular
CUST01918,65,11,13265.99,3,4,3,10,Loyal Customers
CUST01147,65,9,13729.43,3,2,3,8,Potential Loyalists
CUST02494,65,11,14375.41,3,4,3,10,Loyal Customers
CUST01375,65,11,10457.33,3,4,2,9,Potential Loyalists
CUST01173,65,11,17332.5,3,4,4,11,Loyal Customers
CUST02886,65,12,14889.61,3,4,4,11,Loyal Customers
CUST04521,65,12,16575.28,3,4,4,11,Loyal Customers
CUST03063,65,12,9529.42,3,4,2,9,Potential Loyalists
CUST00815,65,7,11623.29,3,1,2,6,Regular
CUST00554,65,7,8293.56,3,1,1,5,Regular
CUST03763,65,8,11422.32,3,2,2,7,Potential Loyalists
CUST02912,65,7,6084.01,3,1,1,5,Regular
CUST00525,65,10,17585.44,3,3,4,10,Loyal Customers
CUST01588,65,12,13954.05,3,4,3,10,Loyal Customers
CUST02750,65,9,8126.29,3,2,1,6,Regular
CUST03988,65,10,16015.24,3,3,4,10,Loyal Customers
CUST00505,65,13,16783.28,3,5,4,12,Loyal Customers
CUST02602,65,8,13771.88,3,2,3,8,Potential Loyalists
CUST03337,65,14,16027.16,3,5,4,12,Loyal Customers
CUST04712,65,9,18620.42,3,2,5,10,Loyal Customers
CUST01605,65,15,21195.81,3,5,5,13,Champions
CUST02606,65,16,28190.41,3,5,5,13,Champions
CUST01497,65,16,23531.43,3,5,5,13,Champions
CUST04515,65,7,10211.55,3,2,2,7,Potential Loyalists
CUST00007,64,10,13486.72,3,3,3,9,Potential Loyalists
CUST03980,64,6,8029.42,3,1,1,5,Regular
CUST02791,64,13,14993.42,3,5,4,12,Loyal Customers
CUST00879,64,13,16082.85,3,5,4,12,Loyal Customers
CUST00822,64,13,20311.07,3,4,5,12,Loyal Customers
CUST00113,64,12,12813.03,3,4,3,10,Loyal Customers
CUST02717,64,8,9637.09,3,2,2,7,Potential Loyalists
CUST00431,64,9,7752.33,3,2,1,6,Regular
CUST03010,64,4,6415.28,3,1,1,5,Regular
CUST04612,64,9,13356.47,3,2,3,8,Potential Loyalists
CUST02729,64,12,13446.58,3,4,3,10,Loyal Customers
CUST00526,64,7,8064.16,3,1,1,5,Regular
CUST03809,64,10,8230.59,3,3,1,7,Potential Loyalists
CUST04791,64,8,9493.26,3,2,2,7,Potential Loyalists
CUST04544,64,9,7110.19,3,2,1,6,Regular
CUST00308,64,8,11385.39,3,2,2,7,Potential Loyalists
CUST00276,63,13,13414.45,3,5,3,11,Loyal Customers
CUST02811,63,9,15444.38,3,3,4,10,Loyal Customers
CUST01046,63,9,4884.84,3,3,1,7,Potential Loyalists
CUST01760,63,9,12113.74,3,3,3,9,Potential Loyalists
CUST02970,63,9,12190.21,3,3,3,9,Potential Loyalists
CUST03617,63,8,10024.89,3,2,2,7,Potential Loyalists
CUST03702,63,10,12789.37,3,3,3,9,Potential Loyalists
CUST02403,63,8,19002.95,3,2,5,10,Loyal Customers
CUST00363,63,10,13963.69,3,3,3,9,Potential Loyalists
CUST03854,63,8,17854.56,3,2,4,9,Potential Loyalists
CUST00811,63,8,14460.56,3,2,3,8,Potential Loyalists
CUST02382,63,11,22311.87,3,4,5,12,Loyal Customers
CUST03887,63,7,5181.85,3,2,1,6,Regular
CUST04099,63,7,7181.65,3,2,1,6,Regular
CUST03625,63,11,15785.36,3,4,4,11,Loyal Customers
CUST03468,63,7,13163.12,3,1,3,7,Potential Loyalists
CUST00798,63,13,17682.59,3,5,4,12,Loyal Customers
CUST01427,63,13,14869.09,3,5,4,12,Loyal Customers
CUST04156,63,13,14339.63,3,5,3,11,Loyal Customers
CUST00373,63,13,13857.45,3,5,3,11,Loyal Customers
CUST03965,63,6,7661.22,3,1,1,5,Regular
CUST02933,63,14,17099.74,3,5,4,12,Loyal Customers
CUST04689,63,15,18926.3,3,5,5,13,Champions
CUST01495,63,15,23735.03,3,5,5,13,Champions
CUST02313,63,16,36447.42,3,5,5,13,Champions
CUST03374,63,17,17797.71,3,5,4,12,Loyal Customers
CUST03606,63,18,42239.44,3,5,5,13,Champions
CUST01506,63,9,17222.91,3,2,4,9,Potential Loyalists
CUST03643,62,13,12178.34,3,5,3,11,Loyal Customers
CUST02584,62,5,4987.55,3,1,1,5,Regular
CUST04765,62,11,8473.84,3,4,1,8,Potential Loyalists
CUST03707,62,18,26561.16,3,5,5,13,Champions
CUST01736,62,18,24763.02,3,5,5,13,Champions
CUST02897,62,10,9099.32,3,3,2,8,Potential Loyalists
CUST03626,62,18,29964.33,3,5,5,13,Champions
CUST02919,62,9,11264.4,3,3,2,8,Potential Loyalists
CUST02363,62,8,16714.54,3,2,4,9,Potential Loyalists
CUST04017,62,16,19283.1,3,5,5,13,Champions
CUST01471,62,16,15042.39,3,5,4,12,Loyal Customers
CUST03083,62,10,10811.28,3,3,2,8,Potential Loyalists
CUST00384,62,9,9213.24,3,2,2,7,Potential Loyalists
CUST04005,62,11,14392.08,3,4,3,10,Loyal Customers
CUST02457,62,9,17293.42,3,2,4,9,Potential Loyalists
CUST00304,62,12,16657.85,3,4,4,11,Loyal Customers
CUST01172,62,7,6640.86,3,1,1,5,Regular
CUST02996,62,11,20943.78,3,4,5,12,Loyal Customers
CUST04403,62,8,6050.72,3,2,1,6,Regular
CUST00842,62,8,11832.73,3,2,2,7,Potential Loyalists
CUST00518,62,14,12796.12,3,5,3,11,Loyal Customers
CUST03805,62,7,4074.2,3,1,1,5,Regular
CUST02863,62,12,14272.78,3,4,3,10,Loyal Customers
CUST02447,62,5,6760.56,3,1,1,5,Regular
CUST02385,62,14,13176.11,3,5,3,11,Loyal Customers
CUST02145,62,14,23602.12,3,5,5,13,Champions
CUST03080,62,13,12107.72,3,4,3,10,Loyal Customers
CUST04366,62,13,20862.55,3,5,5,13,Champions
CUST00673,62,11,14076.27,3,4,3,10,Loyal Customers
CUST04063,62,12,13107.84,3,4,3,10,Loyal Customers
CUST03583,61,7,9967.68,3,1,2,6,Regular
CUST02547,61,19,21377.26,3,5,5,13,Champions
CUST03286,61,16,20545.83,3,5,5,13,Champions
CUST04287,61,7,13160.36,3,1,3,7,Potential Loyalists
CUST03958,61,11,12748.64,3,4,3,10,Loyal Customers
CUST00438,61,20,26829.81,3,5,5,13,Champions
CUST02159,61,12,12949.85,3,4,3,10,Loyal Customers
CUST03467,61,12,21192.46,3,4,5,12,Loyal Customers
CUST03497,61,7,8945.99,3,1,2,6,Regular
CUST01604,61,10,12235.82,3,3,3,9,Potential Loyalists
CUST02416,61,9,15675.21,3,3,4,10,Loyal Customers
CUST01455,61,11,13116.99,3,4,3,10,Loyal Customers
CUST00991,61,7,12799.87,3,2,3,8,Potential Loyalists
CUST04029,61,12,8692.44,3,4,1,8,Potential Loyalists
CUST02326,61,11,14297.61,3,4,3,10,Loyal Customers
CUST04725,61,13,18775.96,3,5,5,13,Champions
CUST03279,61,11,10809.06,3,3,2,8,Potential Loyalists
CUST00964,61,19,26389.15,3,5,5,13,Champions
CUST04179,61,11,15831.05,3,4,4,11,Loyal Customers
CUST01793,61,14,27770.65,3,5,5,13,Champions
CUST00452,61,12,19043.12,3,4,5,12,Loyal Customers
CUST02238,61,7,8025.92,3,1,1,5,Regular
CUST00139,61,13,17943.37,3,4,4,11,Loyal Customers
CUST04276,61,14,26767.45,3,5,5,13,Champions
CUST03999,61,15,17835.51,3,5,4,12,Loyal Customers
CUST03582,61,7,12063.59,3,2,3,8,Potential Loyalists
CUST03182,61,13,17748.17,3,5,4,12,Loyal Customers
CUST04918,60,8,15126.71,3,2,4,9,Potential Loyalists
CUST04198,60,17,21419.11,3,5,5,13,Champions
CUST03088,60,7,8724.08,3,1,1,5,Regular
CUST04982,60,11,13557.29,3,4,3,10,Loyal Customers
CUST00362,60,9,10418.89,3,3,2,8,Potential Loyalists
CUST01943,60,10,11314.76,3,3,2,8,Potential Loyalists
CUST00349,60,8,10218.34,3,2,2,7,Potential Loyalists
CUST00621,60,7,15287.87,3,1,4,8,Potential Loyalists
CUST03769,60,6,5703.82,3,1,1,5,Regular
CUST00407,60,12,19091.77,3,4,5,12,Loyal Customers
CUST02040,60,9,12066.85,3,3,3,9,Potential Loyalists
CUST03940,60,8,10843.43,3,2,2,7,Potential Loyalists
CUST02321,60,14,20994.92,3,5,5,13,Champions
CUST03978,60,12,14924.55,3,4,4,11,Loyal Customers
CUST01902,60,16,17611.54,3,5,4,12,Loyal Customers
CUST01645,60,7,8972.04,3,1,2,6,Regular
CUST02876,60,10,8267.23,3,3,1,7,Potential Loyalists
CUST01343,60,11,16309.35,3,3,4,10,Loyal Customers
CUST04461,60,13,25592.12,3,5,5,13,Champions
CUST01718,60,8,7001.42,3,2,1,6,Regular
CUST03015,60,10,12574.97,3,3,3,9,Potential Loyalists
CUST00120,60,9,13565.87,3,2,3,8,Potential Loyalists
CUST01502,60,8,13251.85,3,2,3,8,Potential Loyalists
CUST00606,60,15,22590.08,3,5,5,13,Champions
CUST03889,60,11,12909.17,3,4,3,10,Loyal Customers
CUST04355,60,11,17059.14,3,4,4,11,Loyal Customers
CUST03727,60,15,19445.72,3,5,5,13,Champions
CUST02847,60,12,9025.27,3,4,2,9,Potential Loyalists
CUST00875,60,10,12586.99,3,3,3,9,Potential Loyalists
CUST03772,60,8,13774.76,3,2,3,8,Potential Loyalists
CUST01334,60,12,19391.53,3,4,5,12,Loyal Customers
CUST01949,59,7,11516.49,3,1,2,6,Regular
CUST02873,59,5,3090.52,3,1,1,5,Regular
CUST03093,59,11,17011.02,3,4,4,11,Loyal Customers
CUST01092,59,13,21722.31,3,5,5,13,Champions
CUST00129,59,7,13994.97,3,2,3,8,Potential Loyalists
CUST00270,59,13,13878.91,3,4,3,10,Loyal Customers
CUST03556,59,13,16837.62,3,4,4,11,Loyal Customers
CUST00637,59,7,12386.16,3,2,3,8,Potential Loyalists
CUST01492,59,11,11533.74,3,4,2,9,Potential Loyalists
CUST02183,59,8,15010.3,3,2,4,9,Potential Loyalists
CUST03408,59,11,15007.11,3,4,4,11,Loyal Customers
CUST04859,59,15,21757.74,3,5,5,13,Champions
CUST00331,59,14,15606.08,3,5,4,12,Loyal Customers
CUST04286,59,9,9843.81,3,2,2,7,Potential Loyalists
CUST04450,59,5,7164.61,3,1,1,5,Regular
CUST03293,59,10,13118.22,3,3,3,9,Potential Loyalists
CUST04377,59,13,11679.19,3,5,2,10,Loyal Customers
CUST02901,59,14,19424.74,3,5,5,13,Champions
CUST04046,59,5,5152.57,3,1,1,5,Regular
CUST01790,59,18,22199.01,3,5,5,13,Champions
CUST01090,59,5,5387.12,3,1,1,5,Regular
CUST04803,59,9,14381.11,3,3,3,9,Potential Loyalists
CUST03946,59,9,8329.94,3,2,1,6,Regular
CUST00086,59,13,18055.03,3,5,4,12,Loyal Customers
CUST01409,59,7,11767.57,3,1,2,6,Regular
CUST02108,59,10,19138.39,3,3,5,11,Loyal Customers
CUST02378,59,14,13151.37,3,5,3,11,Loyal Customers
CUST02158,59,11,16710.88,3,4,4,11,Loyal Customers
CUST04785,59,15,26941.66,3,5,5,13,Champions
CUST03653,59,9,17856.67,3,2,4,9,Potential Loyalists
CUST01434,59,16,20261.33,3,5,5,13,Champions
CUST03327,59,10,11430.91,3,3,2,8,Potential Loyalists
CUST04541,59,6,7166.33,3,1,1,5,Regular
CUST01542,59,12,20862.17,3,4,5,12,Loyal Customers
CUST00872,59,16,27235.57,3,5,5,13,Champions
CUST01373,59,13,22197.82,3,5,5,13,Champions
CUST03680,59,6,7610.22,3,1,1,5,Regular
CUST04378,59,13,14941.36,3,5,4,12,Loyal Customers
CUST04041,59,9,9873.83,3,2,2,7,Potential Loyalists
CUST00549,59,10,13800.47,3,3,3,9,Potential Loyalists
CUST04205,59,13,18377.5,3,5,5,13,Champions
CUST01029,59,12,26199.87,3,4,5,12,Loyal Customers
CUST03995,59,10,14594.21,3,3,4,10,Loyal Customers
CUST01468,59,17,15425.68,3,5,4,12,Loyal Customers
CUST02393,58,7,12939.62,3,1,3,7,Potential Loyalists
CUST00680,58,9,11801.37,3,3,2,8,Potential Loyalists
CUST03054,58,9,6541.73,3,2,1,6,Regular
CUST02527,58,7,4732.99,3,1,1,5,Regular
CUST02308,58,15,17222.39,3,5,4,12,Loyal Customers
CUST03414,58,11,11755.34,3,4,2,9,Potential Loyalists
CUST00859,58,7,6916.11,3,2,1,6,Regular
CUST01827,58,14,14224.34,3,5,3,11,Loyal Customers
CUST04294,58,7,8297.49,3,1,1,5,Regular
CUST03493,58,12,23208.84,3,4,5,12,Loyal Customers
CUST02749,58,7,6812.09,3,1,1,5,Regular
CUST03900,58,10,15015.03,3,3,4,10,Loyal Customers
CUST00486,58,10,11752.91,3,3,2,8,Potential Loyalists
CUST00702,58,6,3103.19,3,1,1,5,Regular
CUST01313,58,12,16855.97,3,4,4,11,Loyal Customers
CUST02685,58,10,11296.12,3,3,2,8,Potential Loyalists
CUST01137,58,8,14338.0,3,2,3,8,Potential Loyalists
CUST01745,58,10,24176.3,3,3,5,11,Loyal Customers
CUST04863,58,11,19665.92,3,4,5,12,Loyal Customers
CUST01940,58,8,9332.09,3,2,2,7,Potential Loyalists
CUST01697,58,15,21530.69,3,5,5,13,Champions
CUST04690,58,7,5866.06,3,1,1,5,Regular
CUST00040,58,13,16311.97,3,5,4,12,Loyal Customers
CUST04903,58,10,17060.22,3,3,4,10,Loyal Customers
CUST00968,58,6,7567.32,3,1,1,5,Regular
CUST03996,58,6,12486.18,3,1,3,7,Potential Loyalists
CUST00719,58,17,28394.24,3,5,5,13,Champions
CUST01956,58,14,22515.04,3,5,5,13,Champions
CUST04016,58,14,17796.03,3,5,4,12,Loyal Customers
CUST00153,57,9,10640.23,3,3,2,8,Potential Loyalists
CUST03434,57,6,10824.61,3,1,2,6,Regular
CUST01743,57,6,5978.45,3,1,1,5,Regular
CUST00334,57,10,12885.62,3,3,3,9,Potential Loyalists
CUST01623,57,9,11833.5,3,3,2,8,Potential Loyalists
CUST02336,57,17,15987.9,3,5,4,12,Loyal Customers
CUST00221,57,7,13753.01,3,1,3,7,Potential Loyalists
CUST03474,57,7,6421.02,3,1,1,5,Regular
CUST02042,57,8,8361.35,3,2,1,6,Regular
CUST00022,57,10,15598.5,3,3,4,10,Loyal Customers
CUST04432,57,16,15912.81,3,5,4,12,Loyal Customers
CUST04738,57,12,15095.23,3,4,4,11,Loyal Customers
CUST01844,57,12,12651.03,3,4,3,10,Loyal Customers
CUST00223,57,10,17872.0,3,3,4,10,Loyal Customers
CUST03536,57,7,9395.55,3,1,2,6,Regular
CUST01392,57,10,18223.04,3,3,5,11,Loyal Customers
CUST02053,57,14,17917.88,3,5,4,12,Loyal Customers
CUST00921,57,11,15821.29,3,4,4,11,Loyal Customers
CUST01179,57,5,6150.51,3,1,1,5,Regular
CUST01472,57,10,25573.55,3,3,5,11,Loyal Customers
CUST03919,57,10,9738.56,3,3,2,8,Potential Loyalists
CUST04766,57,7,9757.42,3,1,2,6,Regular
CUST02730,57,10,9679.63,3,3,2,8,Potential Loyalists
CUST04755,57,11,13074.83,3,4,3,10,Loyal Customers
CUST01251,57,9,9380.18,3,2,2,7,Potential Loyalists
CUST02638,57,9,13580.52,3,2,3,8,Potential Loyalists
CUST01054,57,8,15176.36,3,2,4,9,Potential Loyalists
CUST01775,57,11,15133.6,3,4,4,11,Loyal Customers
CUST00322,57,9,9215.27,3,2,2,7,Potential Loyalists
CUST03355,57,8,12682.04,3,2,3,8,Potential Loyalists
CUST01597,57,10,9072.54,3,3,2,8,Potential Loyalists
CUST02401,56,11,9197.24,3,4,2,9,Potential Loyalists
CUST02788,56,9,12925.76,3,2,3,8,Potential Loyalists
CUST00962,56,13,19605.5,3,5,5,13,Champions
CUST03788,56,4,2727.06,3,1,1,5,Regular
CUST02024,56,12,19223.97,3,4,5,12,Loyal Customers
CUST04998,56,13,17468.2,3,5,4,12,Loyal Customers
CUST02276,56,8,13832.95,3,2,3,8,Potential Loyalists
CUST00309,56,5,5600.16,3,1,1,5,Regular
CUST03623,56,14,16968.14,3,5,4,12,Loyal Customers
CUST02386,56,9,8427.88,3,2,1,6,Regular
CUST01928,56,12,19045.26,3,4,5,12,Loyal Customers
CUST01390,56,9,12570.12,3,3,3,9,Potential Loyalists
CUST04543,56,7,10157.47,3,2,2,7,Potential Loyalists
CUST00185,56,9,12067.43,3,3,3,9,Potential Loyalists
CUST01028,56,7,12003.55,3,2,3,8,Potential Loyalists
CUST04559,56,10,8587.45,3,3,1,7,Potential Loyalists
CUST03082,56,10,13461.93,3,3,3,9,Potential Loyalists
CUST03165,56,16,13554.78,3,5,3,11,Loyal Customers
CUST02798,56,8,9585.21,3,2,2,7,Potential Loyalists
CUST04400,56,13,14925.92,3,4,4,11,Loyal Customers
CUST04300,56,13,19541.46,3,5,5,13,Champions
CUST04124,56,11,18922.73,3,4,5,12,Loyal Customers
CUST04692,56,14,25281.18,3,5,5,13,Champions
CUST03419,56,10,9947.34,3,3,2,8,Potential Loyalists
CUST04793,56,13,16381.56,3,5,4,12,Loyal Customers
CUST01169,56,9,12222.38,3,3,3,9,Potential Loyalists
CUST02976,56,6,10738.44,3,1,2,6,Regular
CUST00612,56,11,12109.82,3,4,3,10,Loyal Customers
CUST04307,56,11,21307.2,3,4,5,12,Loyal Customers
CUST01048,56,4,6894.96,3,1,1,5,Regular
CUST04684,56,9,20826.12,3,2,5,10,Loyal Customers
CUST00248,55,8,4410.93,3,2,1,6,Regular
CUST04501,55,14,11991.79,3,5,3,11,Loyal Customers
CUST02959,55,8,7254.18,3,2,1,6,Regular
CUST01700,55,6,10030.05,3,1,2,6,Regular
CUST01108,55,9,11332.13,3,3,2,8,Potential Loyalists
CUST02075,55,8,12853.4,3,2,3,8,Potential Loyalists
CUST02896,55,12,19417.48,3,4,5,12,Loyal Customers
CUST02496,55,6,2915.09,3,1,1,5,Regular
CUST02718,55,8,11723.02,3,2,2,7,Potential Loyalists
CUST00759,55,6,4275.14,3,1,1,5,Regular
CUST02451,55,15,16091.21,3,5,4,12,Loyal Customers
CUST03332,55,11,13716.32,3,4,3,10,Loyal Customers
CUST00099,55,9,12868.74,3,2,3,8,Potential Loyalists
CUST01101,55,14,22353.92,3,5,5,13,Champions
CUST02359,55,9,10043.62,3,2,2,7,Potential Loyalists
CUST00001,55,11,14304.51,3,4,3,10,Loyal Customers
CUST04860,55,13,24563.01,3,5,5,13,Champions
CUST04106,55,10,16939.35,3,3,4,10,Loyal Customers
CUST03132,55,10,12103.54,3,3,3,9,Potential Loyalists
CUST04808,55,10,7601.43,3,3,1,7,Potential Loyalists
CUST00394,55,10,15785.54,3,3,4,10,Loyal Customers
CUST00364,55,12,23552.08,3,4,5,12,Loyal Customers
CUST02219,55,11,14302.92,3,4,3,10,Loyal Customers
CUST01930,55,10,11583.28,3,3,2,8,Potential Loyalists
CUST01741,55,12,17858.55,3,4,4,11,Loyal Customers
CUST00893,55,7,10796.93,3,1,2,6,Regular
CUST04092,55,14,15836.23,3,5,4,12,Loyal Customers
CUST04101,54,13,16252.03,3,4,4,11,Loyal Customers
CUST00650,54,13,21567.23,3,5,5,13,Champions
CUST02893,54,6,2427.84,3,1,1,5,Regular
CUST03953,54,15,25908.99,3,5,5,13,Champions
CUST04686,54,11,11474.14,3,4,2,9,Potential Loyalists
CUST01540,54,7,4817.86,3,1,1,5,Regular
CUST02327,54,10,12774.5,3,3,3,9,Potential Loyalists
CUST02140,54,10,13854.29,3,3,3,9,Potential Loyalists
CUST01673,54,11,19690.16,3,4,5,12,Loyal Customers
CUST01345,54,10,14218.96,3,3,3,9,Potential Loyalists
CUST00053,54,13,17979.0,3,5,4,12,Loyal Customers
CUST03620,54,6,7578.36,3,1,1,5,Regular
CUST02023,54,10,12706.8,3,3,3,9,Potential Loyalists
CUST04312,54,10,13951.89,3,3,3,9,Potential Loyalists
CUST04326,54,9,5022.17,3,3,1,7,Potential Loyalists
CUST02037,54,17,24757.91,3,5,5,13,Champions
CUST03117,54,11,19696.3,3,4,5,12,Loyal Customers
CUST01974,54,10,10572.26,3,3,2,8,Potential Loyalists
CUST03044,54,15,20198.42,3,5,5,13,Champions
CUST04911,54,10,14988.24,3,3,4,10,Loyal Customers
CUST04278,54,14,19497.99,3,5,5,13,Champions
CUST01450,54,13,19205.0,3,5,5,13,Champions
CUST03099,54,5,10173.27,3,1,2,6,Regular
CUST01633,54,10,11693.57,3,3,2,8,Potential Loyalists
CUST04368,54,13,40931.93,3,5,5,13,Champions
CUST03986,54,10,13491.15,3,3,3,9,Potential Loyalists
CUST04504,54,8,7590.41,3,2,1,6,Regular
CUST01129,54,12,13446.57,3,4,3,10,Loyal Customers
CUST01884,53,9,15321.26,3,3,4,10,Loyal Customers
CUST02197,53,10,9566.76,3,3,2,8,Potential Loyalists
CUST01545,53,9,13983.76,3,2,3,8,Potential Loyalists
CUST00411,53,10,13116.5,3,3,3,9,Potential Loyalists
CUST00676,53,9,7359.94,3,2,1,6,Regular
CUST02038,53,7,8391.17,3,1,1,5,Regular
CUST04437,53,12,16828.85,3,4,4,11,Loyal Customers
CUST04140,53,8,9327.51,3,2,2,7,Potential Loyalists
CUST00190,53,11,14934.13,3,4,4,11,Loyal Customers
CUST03389,53,13,17545.82,3,5,4,12,Loyal Customers
CUST02028,53,12,19648.9,3,4,5,12,Loyal Customers
CUST00469,53,15,16113.51,3,5,4,12,Loyal Customers
CUST01060,53,10,15611.57,3,3,4,10,Loyal Customers
CUST00570,53,12,15770.11,3,4,4,11,Loyal Customers
CUST03552,53,10,16274.54,3,3,4,10,Loyal Customers
CUST04652,53,15,19973.47,3,5,5,13,Champions
CUST02074,53,14,26196.91,3,5,5,13,Champions
CUST03662,53,7,7208.9,3,2,1,6,Regular
CUST01679,53,9,16845.89,3,2,4,9,Potential Loyalists
CUST04054,53,14,21810.76,3,5,5,13,Champions
CUST02957,53,11,11693.29,3,4,2,9,Potential Loyalists
CUST00226,53,15,21125.9,3,5,5,13,Champions
CUST02091,53,12,12593.18,3,4,3,10,Loyal Customers
CUST02883,53,8,15057.45,3,2,4,9,Potential Loyalists
CUST03233,53,10,11458.2,3,3,2,8,Potential Loyalists
CUST01812,53,14,16008.51,3,5,4,12,Loyal Customers
CUST00144,53,6,4869.9,3,1,1,5,Regular
CUST03241,53,9,13891.21,3,2,3,8,Potential Loyalists
CUST01999,53,11,12911.11,3,4,3,10,Loyal Customers
CUST04284,53,11,25842.62,3,4,5,12,Loyal Customers
CUST02601,53,5,9777.13,3,1,2,6,Regular
CUST04905,53,9,17086.34,3,2,4,9,Potential Loyalists
CUST03765,53,8,10677.64,3,2,2,7,Potential Loyalists
CUST04441,53,11,9444.59,3,4,2,9,Potential Loyalists
CUST01916,53,12,12867.4,3,4,3,10,Loyal Customers
CUST02148,53,15,26278.78,3,5,5,13,Champions
CUST00067,53,10,19059.97,3,3,5,11,Loyal Customers
CUST02824,53,10,13379.4,3,3,3,9,Potential Loyalists
CUST04371,53,8,6908.3,3,2,1,6,Regular
CUST01585,53,11,13860.32,3,4,3,10,Loyal Customers
CUST00861,52,9,10258.05,3,2,2,7,Potential Loyalists
CUST01696,52,9,15460.79,3,3,4,10,Loyal Customers
CUST01411,52,15,19898.23,3,5,5,13,Champions
CUST04873,52,7,8570.39,3,1,1,5,Regular
CUST02256,52,5,7507.11,3,1,1,5,Regular
CUST01281,52,13,15692.71,3,5,4,12,Loyal Customers
CUST02769,52,14,15126.2,3,5,4,12,Loyal Customers
CUST00769,52,11,14218.74,3,4,3,10,Loyal Customers
CUST03407,52,9,13342.29,3,2,3,8,Potential Loyalists
CUST02127,52,15,26333.39,3,5,5,13,Champions
CUST03621,52,13,16656.66,3,5,4,12,Loyal Customers
CUST01636,52,10,18087.49,3,3,4,10,Loyal Customers
CUST04943,52,10,20924.09,3,3,5,11,Loyal Customers
CUST00541,52,9,17328.43,3,2,4,9,Potential Loyalists
CUST04564,52,10,14742.7,3,3,4,10,Loyal Customers
CUST03354,52,13,25729.11,3,5,5,13,Champions
CUST00767,52,13,18423.98,3,5,5,13,Champions
CUST00134,52,8,12045.64,3,2,3,8,Potential Loyalists
CUST03679,52,6,9371.69,3,1,2,6,Regular
CUST04964,52,7,11690.65,3,1,2,6,Regular
CUST03844,52,9,8505.69,3,2,1,6,Regular
CUST01701,52,6,10832.76,3,1,2,6,Regular
CUST04965,52,12,15256.18,3,4,4,11,Loyal Customers
CUST00946,52,9,8645.54,3,2,1,6,Regular
CUST01487,52,6,7298.9,3,1,1,5,Regular
CUST04885,52,17,25829.09,3,5,5,13,Champions
CUST02689,52,6,7411.92,3,1,1,5,Regular
CUST04895,52,3,6254.5,3,1,1,5,Regular
CUST04807,52,11,17310.18,3,4,4,11,Loyal Customers
CUST02808,52,9,16885.18,3,2,4,9,Potential Loyalists
CUST01474,52,12,17731.95,3,4,4,11,Loyal Customers
CUST04322,52,10,12749.33,3,3,3,9,Potential Loyalists
CUST01680,52,8,11103.04,3,2,2,7,Potential Loyalists
